"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AL1","AN1","AX1","AX2","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","OE1","OE2","RH1","RH2","RH3","REM","EQD"
"74594493784","2025-06-25T20:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0317,5","+0211,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10176,5,10169,5","5,9,003,9,+999,9",,,,,,,,,,"MET08706/25/25 15:53:02 METAR KDMH 252053Z      KT 32/21 A3005 RMK AO1 SLP174 T03170211 55003","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-25T21:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0328,5","+0217,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08106/25/25 16:53:02 METAR KDMH 252153Z      KT 33/22 A3001 RMK AO1 SLP160 T03280217","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-25T22:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0333,5","+0217,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5",,,,,,,,,,,"MET08106/25/25 17:53:02 METAR KDMH 252253Z      KT 33/22 A3000 RMK AO1 SLP160 T03330217","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-25T23:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0333,5","+0217,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5","5,9,013,9,+999,9",,,,,,,,,,"MET09906/25/25 18:53:02 METAR KDMH 252353Z      KT 33/22 A3001 RMK AO1 SLP162 T03330217 10389 20311 55013","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T00:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0322,5","+0222,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5",,,,,,,,,,,"MET08106/25/25 19:53:01 METAR KDMH 260053Z      KT 32/22 A3002 RMK AO1 SLP165 T03220222","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T01:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0311,5","+0211,5","10173,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10173,5,10165,5",,,,,,,,,,,"MET08106/25/25 20:53:01 METAR KDMH 260153Z      KT 31/21 A3004 RMK AO1 SLP173 T03110211","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T02:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0306,5","+0217,5","10173,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10173,5,10165,5","1,9,012,9,+999,9",,,,,,,,,,"MET08706/25/25 21:53:01 METAR KDMH 260253Z      KT 31/22 A3004 RMK AO1 SLP173 T03060217 51012","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T03:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0300,5","+0211,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10169,5,10162,5",,,,,,,,,,,"MET08106/25/25 22:53:01 METAR KDMH 260353Z      KT 30/21 A3003 RMK AO1 SLP170 T03000211","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T04:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0306,5","+0211,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5",,,,,,,,,,,"MET09106/25/25 23:53:01 METAR KDMH 260453Z      KT 31/21 A3002 RMK AO1 SLP165 T03060211 403890300","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T04:59:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","SOD  ","KDMH ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"240,M,+0389,5","240,N,+0300,5",,,,,,,,,,,,,,"10171,4,10156,4",,,"1,24,99999,999,9999,7","2,24,99999,999,9999,7",,,,"SOD50124 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F):10224 HR MIN TEMP (F): 86AVERAGE STATION PRESSURE:30.035 MINIMUM SEA LEVEL PRESSURE:29.99 TIME OF OCCURRENCE:1913 24 HR AVG TEMP (F): 94DEPART FROM NORMAL: 14  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 29 LATEST DAY MAX TEMP (0700-1900 LST):102 LATEST NIGHT MIN TEMP(1900-0800 LST):87 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"74594493784","2025-06-26T05:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0289,5","+0211,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5","8,9,014,9,+999,9",,,,,,,,,,"MET09906/26/25 00:53:02 METAR KDMH 260553Z      KT 29/21 A3000 RMK AO1 SLP160 T02890211 10333 20289 58014","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T06:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0300,5","+0211,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5",,,,,,,,,,,"MET08106/26/25 01:53:02 METAR KDMH 260653Z      KT 30/21 A3000 RMK AO1 SLP160 T03000211","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T07:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0283,5","+0217,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08106/26/25 02:53:02 METAR KDMH 260753Z      KT 28/22 A3001 RMK AO1 SLP162 T02830217","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T08:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0283,5","+0211,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5","3,9,007,9,+999,9",,,,,,,,,,"MET08706/26/25 03:53:02 METAR KDMH 260853Z      KT 28/21 A3002 RMK AO1 SLP167 T02830211 53007","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T09:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0283,5","+0211,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5",,,,,,,,,,,"MET08106/26/25 04:53:02 METAR KDMH 260953Z      KT 28/21 A3002 RMK AO1 SLP166 T02830211","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T10:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0283,5","+0211,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5",,,,,,,,,,,"MET08106/26/25 05:53:02 METAR KDMH 261053Z      KT 28/21 A3002 RMK AO1 SLP166 T02830211","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T11:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0300,5","+0217,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5","8,9,002,9,+999,9",,,,,,,,,,"MET09906/26/25 06:53:02 METAR KDMH 261153Z      KT 30/22 A3002 RMK AO1 SLP164 T03000217 10300 20278 58002","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T12:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0317,5","+0217,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5",,,,,,,,,,,"MET08106/26/25 07:53:02 METAR KDMH 261253Z      KT 32/22 A3002 RMK AO1 SLP166 T03170217","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T13:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0333,5","+0217,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5",,,,,,,,,,,"MET08106/26/25 08:53:02 METAR KDMH 261353Z      KT 33/22 A3002 RMK AO1 SLP166 T03330217","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T14:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0344,5","+0211,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5","0,9,001,9,+999,9",,,,,,,,,,"MET08706/26/25 09:53:02 METAR KDMH 261453Z      KT 34/21 A3002 RMK AO1 SLP165 T03440211 50001","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T15:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0361,5","+0211,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5",,,,,,,,,,,"MET08106/26/25 10:53:02 METAR KDMH 261553Z      KT 36/21 A3002 RMK AO1 SLP164 T03610211","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T16:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0367,5","+0217,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5",,,,,,,,,,,"MET08106/26/25 11:53:02 METAR KDMH 261653Z      KT 37/22 A3000 RMK AO1 SLP157 T03670217","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T17:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0372,5","+0228,5","10152,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10152,5,10145,5","8,9,013,9,+999,9",,,,,,,,,,"MET09906/26/25 12:53:02 METAR KDMH 261753Z      KT 37/23 A2998 RMK AO1 SLP152 T03720228 10378 20300 58013","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T18:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0361,5","+0233,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10146,5,10138,5",,,,,,,,,,,"MET08106/26/25 13:53:02 METAR KDMH 261853Z      KT 36/23 A2996 RMK AO1 SLP146 T03610233","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T19:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0350,5","+0228,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10149,5,10142,5",,,,,,,,,,,"MET08106/26/25 14:53:02 METAR KDMH 261953Z      KT 35/23 A2997 RMK AO1 SLP147 T03500228","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T20:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0333,5","+0250,5","10147,5","01,0003,9,5","03,0003,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10149,5,10142,5","5,9,005,9,+999,9",,,,,,,,,,"MET09906/26/25 15:53:02 METAR KDMH 262053Z      KT 33/25 A2997 RMK AO1 SLP147 P0001 60001 T03330250 55005","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T21:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0356,5","+0211,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10146,5,10138,5",,,,,,,,,,,"MET08106/26/25 16:53:02 METAR KDMH 262153Z      KT 36/21 A2996 RMK AO1 SLP145 T03560211","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T22:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0350,5","+0222,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10149,5,10142,5",,,,,,,,,,,"MET08106/26/25 17:53:02 METAR KDMH 262253Z      KT 35/22 A2997 RMK AO1 SLP147 T03500222","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-26T23:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0311,5","+0206,5","10158,5","01,0000,9,5","06,0003,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5","3,9,011,9,+999,9",,,,,,,,,,"MET10506/26/25 18:53:02 METAR KDMH 262353Z      KT 31/21 A3000 RMK AO1 SLP158 60001 T03110206 10383 20311 53011","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T00:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0283,5","+0239,5","10171,5","01,0003,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10173,5,10165,5",,,,,,,,,,,"MET08106/26/25 19:53:01 METAR KDMH 270053Z      KT 28/24 A3004 RMK AO1 SLP171 T02830239","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T01:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0256,5","+0228,5","10175,5","01,0005,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10176,5,10169,5",,,,,,,,,,,"MET08706/26/25 20:53:01 METAR KDMH 270153Z      KT 26/23 A3005 RMK AO1 SLP175 P0003 T02560228","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T02:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0261,5","+0222,5","10184,5","01,0000,9,5","03,0008,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10183,5,10176,5","1,9,026,9,+999,9",,,,,,,,,,"MET09306/26/25 21:53:01 METAR KDMH 270253Z      KT 26/22 A3007 RMK AO1 SLP184 60003 T02610222 51026","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T03:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0261,5","+0217,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10190,5,10182,5",,,,,,,,,,,"MET08106/26/25 22:53:01 METAR KDMH 270353Z      KT 26/22 A3009 RMK AO1 SLP190 T02610217","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T04:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0244,5","+0206,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10200,5,10193,5",,,,,,,,,,,"MET09106/26/25 23:53:01 METAR KDMH 270453Z      KT 24/21 A3012 RMK AO1 SLP199 T02440206 403830244","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T04:59:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","SOD  ","KDMH ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0010,9,6",,,,,,,,,,,,,,,,,,,,,,,"240,M,+0383,5","240,N,+0244,5",,,,,,,,,,,,,,"10151,4,10142,4",,,"1,24,99999,999,9999,7","2,24,99999,999,9999,7",,,,"SOD50124 HR PRECIPITATION (IN): 0.04 24 HR MAX TEMP (F):10124 HR MIN TEMP (F): 76AVERAGE STATION PRESSURE:29.975 MINIMUM SEA LEVEL PRESSURE:29.95 TIME OF OCCURRENCE:1737 24 HR AVG TEMP (F): 89DEPART FROM NORMAL:  9  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 24 LATEST DAY MAX TEMP (0700-1900 LST):101 LATEST NIGHT MIN TEMP(1900-0800 LST):82 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.02 0.00 0.00 0.00","R01  0.047AAP092"
"74594493784","2025-06-27T05:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0233,5","+0189,5","10198,5","01,0000,9,5","06,0008,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10200,5,10193,5","0,9,014,9,+999,9",,,,,,,,,,"MET10506/27/25 00:53:02 METAR KDMH 270553Z      KT 23/19 A3012 RMK AO1 SLP198 60003 T02330189 10311 20233 50014","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T06:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0228,5","+0178,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10200,5,10193,5",,,,,,,,,,,"MET08106/27/25 01:53:02 METAR KDMH 270653Z      KT 23/18 A3012 RMK AO1 SLP200 T02280178","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T07:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0217,5","+0172,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10200,5,10193,5",,,,,,,,,,,"MET08106/27/25 02:53:02 METAR KDMH 270753Z      KT 22/17 A3012 RMK AO1 SLP199 T02170172","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T08:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0211,5","+0167,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10200,5,10193,5","8,9,000,9,+999,9",,,,,,,,,,"MET08706/27/25 03:53:02 METAR KDMH 270853Z      KT 21/17 A3012 RMK AO1 SLP198 T02110167 58000","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T09:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0211,5","+0172,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10207,5,10199,5",,,,,,,,,,,"MET08106/27/25 04:53:02 METAR KDMH 270953Z      KT 21/17 A3014 RMK AO1 SLP207 T02110172","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T10:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0217,5","+0172,5","10214,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10213,5,10206,5",,,,,,,,,,,"MET08106/27/25 05:53:02 METAR KDMH 271053Z      KT 22/17 A3016 RMK AO1 SLP214 T02170172","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T11:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0217,5","+0178,5","10213,5","01,0000,9,5","24,0010,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10213,5,10206,5","0,9,015,9,+999,9",,,,,,,,,,"MET10506/27/25 06:53:02 METAR KDMH 271153Z      KT 22/18 A3016 RMK AO1 SLP213 70004 T02170178 10233 20211 50015","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T12:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0222,5","+0183,5","10221,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10224,5,10216,5",,,,,,,,,,,"MET08106/27/25 07:53:02 METAR KDMH 271253Z      KT 22/18 A3019 RMK AO1 SLP221 T02220183","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T13:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0211,5","+0183,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10224,5,10216,5",,,,,,,,,,,"MET08106/27/25 08:53:02 METAR KDMH 271353Z      KT 21/18 A3019 RMK AO1 SLP223 T02110183","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T14:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0217,5","+0189,5","10227,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10227,5,10220,5","1,9,014,9,+999,9",,,,,,,,,,"MET08706/27/25 09:53:02 METAR KDMH 271453Z      KT 22/19 A3020 RMK AO1 SLP227 T02170189 51014","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T15:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0217,5","+0194,5","10228,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10230,5,10223,5",,,,,,,,,,,"MET08106/27/25 10:53:02 METAR KDMH 271553Z      KT 22/19 A3021 RMK AO1 SLP228 T02170194","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T16:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0222,5","+0194,5","10224,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10224,5,10216,5",,,,,,,,,,,"MET08106/27/25 11:53:02 METAR KDMH 271653Z      KT 22/19 A3019 RMK AO1 SLP224 T02220194","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T17:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0228,5","+0189,5","10227,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10227,5,10220,5","5,9,000,9,+999,9",,,,,,,,,,"MET09906/27/25 12:53:02 METAR KDMH 271753Z      KT 23/19 A3020 RMK AO1 SLP227 T02280189 10228 20211 55000","R01      7SKY009R02      7GAS009"
"74594493784","2025-06-27T18:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0233,5","+0189,5","10220,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10220,5,10213,5",,,,,,,,,,,"MET08106/27/25 13:53:02 METAR KDMH 271853Z      KT 23/19 A3018 RMK AO1 SLP220 T02330189","R01      7SKY009R02      7GAS009"
